Area,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,PerimeterOld,neg_red_mean,neg_blue_mean,y
95,588.8736842,377.0526316,583.5,366.5,11,19,19.55721003,9.26842182,0.880571513,75.36940708,144,107,-3,10.99807968,0.659722222,0.454545455,61.919,65.9411255,134.2,108.4210526,1
52,598.3653846,29.17307692,590.5,15.5,18,27,32.68450031,4.446877749,0.990701336,-58.84406072,109,53,0,8.13685789,0.47706422,0.106995885,76.567,79.98275606,157.0769231,158.4423077,1
59,631.6101695,427.0847458,625.5,422.5,12,11,11.49769974,9.123881114,0.608518493,-51.48964692,84,63,-3,8.667244841,0.702380952,0.446969697,39.722,42.04163056,162.440678,154.1016949,1
126,686.8174603,307.0793651,679.5,299.5,16,17,20.63669511,9.675736984,0.88327208,44.69785531,168,135,-8,12.66602474,0.75,0.463235294,56.957,60.52691193,145.8174603,140.2777778,1
200,698.12,319.84,691.5,307.5,17,26,26.26133099,14.34605038,0.837602367,-81.2749288,307,204,-3,15.95769122,0.651465798,0.452488688,110.747,117.2964646,147.605,131.72,1
4921,748.4472668,318.590124,695.5,281.5,110,80,104.2475294,83.07558753,0.604101985,10.92845109,6891,5982,-130,79.15561761,0.714119866,0.559204545,466.788,493.3868684,149.2334891,130.7815485,1
62,727.3064516,205.2096774,718.5,195.5,17,21,23.53780737,12.07423266,0.858405428,74.89532929,213,65,-2,8.884866447,0.291079812,0.173669468,75.69,78.91168825,144.1290323,128.3548387,1
55,774.5454545,171.0363636,769.5,166.5,12,9,11.09366194,8.590556563,0.632737724,-22.51304747,79,61,-5,8.368283872,0.696202532,0.509259259,39.54,42.04163056,137.3272727,96.16363636,1
57,905.4561404,132.1578947,895.5,125.5,17,13,20.53176029,11.0302435,0.843436844,-24.15486694,148,57,1,8.519075892,0.385135135,0.257918552,74.275,78.42640687,131.8421053,117.0526316,1
91,908.7142857,483,902.5,471.5,10,25,24.41358037,8.71384212,0.934132654,-81.79164427,161,93,-1,10.76405122,0.565217391,0.364,75.59,79.84062043,145.4725275,145.0659341,1
196,925.622449,505.2806122,914.5,490.5,21,32,38.62860642,14.27777236,0.929184375,-73.99909413,460,206,-1,15.79730834,0.426086957,0.291666667,126.559,134.7106781,144.2397959,138.7959184,1
92,943.0652174,502.5978261,937.5,493.5,10,19,19.31734402,7.905890579,0.912416079,-75.37474725,133,96,0,10.82303276,0.691729323,0.484210526,60.497,63.35533906,148.7608696,144.5869565,1
1868,31.32173448,863.5781585,0.5,833.5,63,60,67.74545656,44.09670472,0.759148457,35.18619353,2604,2078,-96,48.7689601,0.717357911,0.494179894,257.915,272.5929291,184.1156317,194.7392934,1
105,10.08571429,426.9809524,3.5,415.5,13,21,20.41766842,10.23836079,0.86518887,72.3109533,181,113,-4,11.56244577,0.580110497,0.384615385,92.064,97.49747468,211.7714286,217.352381,1
74,17.25675676,626.5135135,5.5,621.5,25,10,26.86669529,10.48579071,0.920692163,4.590440132,176,74,1,9.70668462,0.420454545,0.296,70.52,74.76955262,193.0135135,201.2972973,1
57,20.10526316,527.8947368,10.5,523.5,17,10,18.59020049,6.46833432,0.937515606,-25.26098626,88,57,1,8.519075892,0.647727273,0.335294118,51.813,55.11269837,179.1578947,186.0701754,1
51,27.25490196,38.80392157,22.5,27.5,10,21,22.82231679,4.191126276,0.982993271,-71.2388462,85,53,-1,8.058239062,0.6,0.242857143,51.515,54.87005769,204.6862745,210.4901961,1
68,34.79411765,566.6911765,25.5,559.5,18,16,24.76161409,4.09105692,0.986257123,-41.45786022,87,68,1,9.304852983,0.781609195,0.236111111,48.274,50.76955262,187.0882353,194.7205882,1
58,34.13793103,503.5862069,26.5,492.5,17,21,29.96526639,5.500655041,0.98300707,-51.25384324,128,58,1,8.593479714,0.453125,0.162464986,70.173,74.42640687,199.5172414,208.5517241,1
52,40.53846154,147.3461538,34.5,143.5,13,8,12.93070262,7.015345722,0.840033849,5.973926689,73,56,-1,8.13685789,0.712328767,0.5,32.328,34.97056275,192.2307692,196.1153846,1
429,56.84149184,969.7459207,40.5,944.5,34,42,48.32332795,36.4683227,0.656100826,73.88689014,1049,463,-10,23.37134495,0.408960915,0.300420168,262.877,278.0071427,157.0792541,170.0932401,1
70,61.68571429,321.9428571,54.5,316.5,17,11,17.45679243,6.916449148,0.918162553,-24.70409204,98,70,1,9.440697439,0.714285714,0.374331551,52.706,55.45584412,196.6,207.0714286,1
83,64.48192771,885.4698795,56.5,876.5,18,18,23.42819296,8.932569409,0.924461929,50.56761995,177,83,1,10.28002345,0.468926554,0.25617284,76.533,80.66904756,204.2650602,210.3373494,1
59,64.52542373,359.5932203,57.5,352.5,15,14,21.02351376,6.848506027,0.945454361,-39.20947096,122,61,0,8.667244841,0.483606557,0.280952381,50.961,54.28427125,201.1186441,203.7966102,1
91,67.36263736,550.2857143,57.5,540.5,18,17,19.34680633,14.39136483,0.668332624,44.8053266,196,94,0,10.76405122,0.464285714,0.297385621,79.907,84.66904756,199.5604396,207.0659341,1
357,74.00280112,268.0840336,61.5,240.5,26,52,61.1400612,11.22514562,0.983001556,-69.78479211,599,378,-10,21.32009656,0.595993322,0.264053254,154.537,164.0243866,189.1260504,198.140056,1
512,90.42578125,18.73828125,70.5,0.5,46,43,44.42434895,39.06353549,0.476218217,78.17798089,1238,552,-12,25.53230595,0.413570275,0.258847321,337.002,356.8772004,196.6914063,207.1425781,1
539,119.2300557,109.8608534,100.5,96.5,43,31,39.77873667,27.4893946,0.72279978,-25.56205327,894,639,-39,26.19687223,0.602908277,0.404351088,260.661,275.6639969,190.1836735,202.012987,1
216,117.2361111,830.6574074,105.5,810.5,25,42,54.01991043,16.97617443,0.949337706,87.75695451,729,238,-11,16.58371917,0.296296296,0.205714286,185.08,194.8944443,178.337963,160.4814815,1
367,126.6239782,16.9972752,109.5,0.5,34,30,29.06062424,28.36822735,0.216988982,71.11057828,716,426,-17,21.6166351,0.512569832,0.359803922,160.988,170.2670273,194.6348774,206.6158038,1
59,132.6949153,800.1694915,128.5,793.5,10,16,14.93794122,9.627790899,0.76458807,74.21066507,108,60,0,8.667244841,0.546296296,0.36875,59.86,63.35533906,173.1186441,163.8813559,1
333,154.7537538,182.4654655,136.5,168.5,35,29,40.1166643,17.2313442,0.903052194,-39.88305182,575,360,-15,20.59098755,0.579130435,0.328078818,159.773,167.9238816,194.5225225,203.7237237,1
391,173.2122762,303.5319693,160.5,286.5,27,34,34.14501908,21.42794861,0.778570553,47.79775663,604,474,-28,22.31225363,0.647350993,0.425925926,148.442,157.1959595,194.0639386,204.2327366,1
90,180.8111111,200.9777778,174.5,188.5,14,21,21.25134301,12.74979256,0.800035757,-70.18150883,210,94,-3,10.7047447,0.428571429,0.306122449,88.127,93.84062043,210.7888889,215.8222222,1
319,199.2163009,1015.45768,185.5,1002.5,29,22,32.36724327,18.22895729,0.826326388,-29.14401551,512,333,-10,20.15349634,0.623046875,0.5,155.347,164.9533188,185.1159875,203.354232,1
168,210.3095238,118.9583333,199.5,112.5,21,15,19.90209079,12.6100274,0.773658225,-20.7015387,222,177,-6,14.62546558,0.756756757,0.533333333,63.681,66.76955262,193.1488095,205.1964286,1
177,210.2259887,348.2485876,201.5,331.5,16,27,29.44104235,10.34904702,0.936181242,66.86892857,237,193,-11,15.01210843,0.746835443,0.409722222,76.045,79.84062043,181.440678,191.180791,1
52,215.4807692,597.6730769,204.5,591.5,20,17,28.09584029,7.43416145,0.964358232,-41.94990692,126,52,1,8.13685789,0.412698413,0.152941176,64.822,68.76955262,191.4230769,199.8653846,1
159,231.4842767,578.9308176,205.5,563.5,49,32,62.86879166,6.852482251,0.994042126,-28.25341571,346,160,0,14.22831992,0.459537572,0.101403061,129.595,137.4386002,195.6163522,200.8301887,1
104,217.4903846,824.4711538,212.5,817.5,11,16,16.86065189,10.86566147,0.764655732,75.55278328,131,121,-1,11.50725478,0.79389313,0.590909091,40.648,43.21320344,190.5096154,195.7211538,1
63,218.2222222,960.5238095,212.5,953.5,10,16,17.55156668,6.53443715,0.928112699,-64.61591947,88,71,-5,8.956231982,0.715909091,0.39375,38.043,40.627417,184.1746032,171.968254,1
901,241.0932297,167.518313,216.5,133.5,47,58,55.49021087,42.04619593,0.652576596,78.59901437,1926,1120,-53,33.87017611,0.46780893,0.33052091,426.918,448.7594514,189.5893452,201.4872364,1
469,234.3987207,805.0703625,217.5,785.5,37,38,42.38368441,27.14879904,0.767917843,-57.27177638,901,538,-11,24.43663943,0.520532741,0.333570413,209.361,221.6223664,182.2196162,183.5820896,1
99,226.8989899,832.2020202,217.5,824.5,18,18,23.64297295,6.830683218,0.957356365,42.11202273,144,101,-1,11.22723096,0.6875,0.305555556,54.137,57.11269837,190.2121212,190.0505051,1
804,251.4763682,861.3221393,221.5,833.5,51,51,47.07318789,34.13345036,0.688628336,27.51667787,1469,834,-20,31.9950714,0.547311096,0.30911188,293.808,310.6345597,179.8868159,170.9502488,1
51,246.9215686,518.4313725,239.5,510.5,17,13,21.07292006,7.156063241,0.940575102,-31.79009502,108,52,0,8.058239062,0.472222222,0.230769231,50.217,53.11269837,202,205.5882353,1
213,254.8779343,44.63380282,245.5,32.5,18,24,22.26574328,14.58512629,0.755587435,71.46721764,271,226,-12,16.46815178,0.78597786,0.493055556,69.892,73.84062043,194.3098592,207.3192488,1
966,281.9099379,890.7598344,259.5,856.5,45,71,70.84287643,35.45986335,0.865712023,-70.54568719,1926,1050,-17,35.07063444,0.501557632,0.302347418,392.165,416.1320344,183.4182195,181.9886128,1
103,271.592233,923.3300971,262.5,918.5,16,10,15.90863347,9.25651631,0.813292615,-15.58377154,120,103,1,11.45179781,0.858333333,0.64375,44.841,47.21320344,188.9223301,192.8058252,1
50,271.1,231.12,265.5,224.5,15,14,20.21861775,6.988831305,0.938358663,37.18074068,117,50,1,7.978845608,0.427350427,0.238095238,54.914,59.11269837,202.76,209.5,1
61,281.852459,637.7540984,275.5,632.5,16,11,18.87655968,6.611725227,0.93665209,-30.75898819,89,68,-2,8.812923024,0.685393258,0.346590909,43.651,45.11269837,182.147541,191.3278689,1
118,293.720339,536.6525424,279.5,526.5,25,23,35.89517276,5.230605009,0.989326035,-42.04077129,164,118,1,12.2573352,0.719512195,0.205217391,69.082,72.91168825,177.7288136,188.7457627,1
52,293.8846154,432.1923077,283.5,428.5,21,7,23.75550596,5.710936229,0.970672736,-5.239793997,98,55,0,8.13685789,0.530612245,0.353741497,52.251,55.45584412,198.7884615,205.8076923,1
59,300.9152542,772.6779661,294.5,761.5,16,19,23.75329126,8.879364267,0.927502816,-42.118951,130,59,1,8.667244841,0.453846154,0.194078947,64.541,68.18376618,195.0508475,202.3050847,1
400,305.0925,389.47,295.5,372.5,20,33,34.13283262,18.99644978,0.830817615,-85.43627449,565,460,-37,22.56758334,0.707964602,0.606060606,133.837,141.5391052,193.65,204.3,1
61,312.3442623,768.3278689,302.5,762.5,20,9,20.62056908,5.522526859,0.963469962,-15.70442678,98,63,-1,8.812923024,0.62244898,0.338888889,49.712,52.627417,198.7377049,203.8852459,1
74,312.6216216,896.2702703,303.5,886.5,14,19,23.38254617,10.74163212,0.888236345,65.16535395,179,75,0,9.70668462,0.413407821,0.278195489,78.956,83.254834,197.5540541,200.3783784,1
214,323.7943925,382.3364486,314.5,364.5,18,38,38.6298487,11.70780857,0.952966154,77.70866946,409,223,-8,16.50676415,0.523227384,0.312865497,128.023,135.2964646,194.5747664,204.8271028,1
56,325.2321429,493.7857143,317.5,487.5,16,10,17.65844729,7.038087901,0.917138886,-25.70673555,95,60,-3,8.444016491,0.589473684,0.35,51.97,54.87005769,185.7321429,192.1964286,1
60,321.95,903.2166667,317.5,897.5,9,14,13.38933439,7.353090977,0.835707216,-87.23172407,88,61,0,8.740387445,0.681818182,0.476190476,39.052,41.21320344,193.2166667,197.6833333,1
2045,362.0435208,79.66552567,334.5,44.5,61,74,64.25030741,55.00720681,0.516745266,-74.7516478,3394,2459,-154,51.02719735,0.602533883,0.453035002,372.292,394.2325394,194.406846,205.0699267,1
468,360.215812,273.5128205,336.5,249.5,44,45,61.4457988,23.49339241,0.924020327,44.38006954,1007,611,-25,24.41057367,0.464746773,0.236363636,352.372,369.2031022,191.4465812,202.3739316,1
57,352.4736842,612.122807,344.5,606.5,15,13,19.86462456,8.674650941,0.899612833,49.34594304,128,57,1,8.519075892,0.4453125,0.292307692,68.279,72.18376618,206.4736842,211.9649123,1
198,357.6161616,416.2323232,346.5,408.5,24,19,24.78029843,16.20602067,0.756504822,18.62756715,316,243,-5,15.87770229,0.626582278,0.434210526,81.263,85.59797975,190.9646465,198.5858586,1
98,357.3163265,954.3979592,349.5,944.5,15,22,20.86164478,13.98165817,0.742172587,-82.35235991,220,152,0,11.17038385,0.445454545,0.296969697,70.934,75.254834,166.1428571,148.4795918,1
1909,377.0581456,350.9423782,350.5,320.5,58,63,62.24300906,57.18706092,0.394791296,49.3409774,2863,2422,-138,49.30126054,0.666783095,0.52244116,380.926,403.8893937,191.9916186,202.9884756,1
64,360.40625,194.046875,354.5,187.5,15,17,16.46203851,11.7576432,0.699913462,-67.49463556,141,64,1,9.027033337,0.453900709,0.250980392,63.879,67.9411255,191,198.90625,1
54,370.6111111,126.2962963,360.5,119.5,20,13,20.61040735,13.01201821,0.775512336,9.670256243,152,54,1,8.291859587,0.355263158,0.207692308,58.942,62.76955262,191.3518519,202.3333333,1
63,372.984127,150.4285714,367.5,146.5,12,9,12.74531499,8.083581993,0.773136649,25.98364604,79,65,0,8.956231982,0.797468354,0.583333333,37.464,39.79898987,197.952381,204.4126984,1
65,391.3692308,58.69230769,383.5,55.5,17,6,17.40089235,5.24429161,0.95350392,-2.122156667,81,66,0,9.097283683,0.802469136,0.637254902,39.805,41.45584412,200.8769231,206.8461538,1
213,402.286385,20.95305164,391.5,7.5,29,27,29.51916593,15.45139129,0.852065053,-43.89761946,379,256,-15,16.46815178,0.562005277,0.272030651,105.834,111.9827561,192.0610329,202.3333333,1
554,424.4891697,176.8808664,399.5,164.5,46,26,41.48117884,23.92773518,0.816861719,-4.170191877,818,656,-47,26.55889131,0.677261614,0.463210702,213.165,225.3797257,195.333935,204.9350181,1
51,414.1764706,429.3921569,407.5,423.5,13,12,14.95197873,8.37298759,0.828498054,45.51221222,94,51,1,8.058239062,0.542553191,0.326923077,46.942,49.69848481,192.4509804,200.372549,1
54,425.3518519,295.5740741,419.5,283.5,13,20,21.18339587,9.798467585,0.886591034,82.40769577,139,54,1,8.291859587,0.388489209,0.207692308,64.715,67.59797975,206.9444444,211.5555556,1
54,424.7592593,219.4444444,420.5,208.5,8,20,23.05861648,6.660372566,0.95737579,-88.8578792,114,55,0,8.291859587,0.473684211,0.3375,58.644,62.52691193,188.2962963,193.5185185,1
51,430.6470588,837,423.5,830.5,16,16,24.92220494,6.041395916,0.970173855,41.55347273,116,51,1,8.058239062,0.439655172,0.19921875,55.841,58.76955262,204.254902,210.7647059,1
96,440.6979167,137.9166667,427.5,130.5,23,13,25.00953691,11.7239875,0.8833146,-1.714786691,203,97,0,11.05581278,0.472906404,0.321070234,75.896,80.66904756,200.6145833,205.6770833,1
114,442.8245614,376.1578947,432.5,364.5,19,24,26.23113102,16.36485087,0.781527063,77.51895139,289,114,1,12.04779267,0.394463668,0.25,87.226,92.91168825,196.4298246,202.3157895,1
372,447.5887097,474.9327957,433.5,465.5,30,24,29.98324664,17.8473297,0.803545452,30.73290587,455,388,-2,21.76338923,0.817582418,0.516666667,83.918,88.66904756,174.5188172,182.8360215,1
1606,467.9140722,120.633873,434.5,80.5,66,83,112.3208487,31.34768345,0.960264799,-56.47971879,3007,1913,-108,45.21971593,0.53408713,0.293172691,355.031,377.019336,193.3518057,203.5118306,1
56,443.5714286,311.1607143,436.5,306.5,12,11,13.85431824,10.06839073,0.686920008,3.832940769,100,56,1,8.444016491,0.56,0.424242424,55.733,59.11269837,204.5535714,210.9464286,1
138,448.8333333,353.7826087,438.5,344.5,20,18,20.35758306,15.42884906,0.652380056,-31.60481993,237,145,-3,13.25545387,0.582278481,0.383333333,104.808,111.7401154,207.6521739,213.5797101,1
114,457.3684211,336.7280702,445.5,324.5,22,19,24.72386602,11.91078498,0.87630731,32.41950202,244,114,1,12.04779267,0.467213115,0.272727273,95.231,101.254834,208.2894737,213.5877193,1
68,454.3676471,249.4117647,449.5,243.5,12,12,13.24123759,8.601759879,0.760259903,41.04049779,85,72,-3,9.304852983,0.8,0.472222222,40.764,43.45584412,179.6176471,193.6911765,1
668,470.7095808,416.3937126,449.5,397.5,42,39,45.07531957,29.14734219,0.762798382,40.84464111,1078,800,-58,29.16374489,0.619666048,0.407814408,282.909,298.5340546,194.6362275,205.1482036,1
51,464.3333333,317.6078431,453.5,312.5,17,13,19.03005188,7.874700793,0.910366255,-29.69333723,113,51,1,8.058239062,0.451327434,0.230769231,57.147,61.11269837,205.1372549,211.0196078,1
541,473.8428835,794.883549,462.5,779.5,29,33,29.81665463,27.84220159,0.357847099,55.45637727,681,565,-18,26.24542996,0.794419971,0.565308255,108.249,113.9827561,186.0591497,197.310536,1
198,477.9848485,697.5858586,469.5,684.5,17,26,27.88577167,11.99661134,0.902731,60.9718148,285,210,-7,15.87770229,0.694736842,0.447963801,108.199,113.4974747,209.5959596,215.0454545,1
66,479.4393939,314.2121212,470.5,308.5,19,10,23.96984375,6.862371093,0.958142459,-12.2705015,140,67,0,9.166995688,0.471428571,0.347368421,63.044,66.76955262,202.4242424,210.2121212,1
50,479.94,33.26,472.5,26.5,12,18,21.02586617,7.04843376,0.942137461,-58.03219517,99,53,0,7.978845608,0.505050505,0.231481481,51.805,54.52691193,205.16,211.24,1
53,481.0943396,664.9245283,472.5,659.5,17,11,20.04867192,5.083539745,0.967319681,-33.14844448,88,53,1,8.214724333,0.602272727,0.28342246,48.257,51.11269837,198.1886792,204.7358491,1
55,480.0909091,711.6545455,472.5,706.5,13,9,14.51341576,5.959282624,0.911813274,23.65909657,71,56,0,8.368283872,0.774647887,0.47008547,35.595,37.79898987,210.1636364,213.7090909,1
51,482.7843137,533.8235294,479.5,526.5,10,13,13.89014687,8.146793266,0.809937647,-86.71796524,92,52,0,8.058239062,0.554347826,0.392307692,48.447,51.69848481,194.6666667,204.0392157,1
57,483.6666667,104.9298246,480.5,98.5,10,13,12.99670052,9.024396411,0.719627262,76.37702806,85,61,-1,8.519075892,0.670588235,0.438461538,42.302,44.38477631,208.3157895,214.3859649,1
51,497.4901961,112.9411765,489.5,106.5,15,13,17.72941877,7.884150468,0.895682998,-33.96874579,109,52,0,8.058239062,0.467889908,0.261538462,53.963,57.69848481,197.6078431,195.3529412,1
66,502.5151515,447.2424242,493.5,437.5,15,20,26.133037,6.159429673,0.971827044,-64.43436651,135,66,1,9.166995688,0.488888889,0.22,60.513,64.52691193,200.5454545,207.4090909,1
60,497.85,460.35,494.5,447.5,8,22,25.15374022,4.80652538,0.981573316,-80.36680506,98,60,1,8.740387445,0.612244898,0.340909091,48.769,51.79898987,189.8166667,195.85,1
188,504.856383,250.5425532,496.5,238.5,15,24,21.71540762,12.75062899,0.809463875,-81.12100583,228,192,-3,15.47155566,0.824561404,0.522222222,64.285,67.84062043,188.4680851,197.4574468,1
104,508.2019231,275.8365385,496.5,268.5,24,16,25.75018351,13.55527955,0.850227842,20.3432448,267,105,0,11.50725478,0.389513109,0.270833333,95.588,101.0538239,202.1057692,204.6057692,1
112,517.9642857,331.0535714,506.5,320.5,23,22,26.96877999,15.71621875,0.812647173,-50.67615237,322,113,0,11.94164264,0.347826087,0.221343874,104.238,109.9827561,197.4464286,203.8392857,1
57,519.8245614,445.1578947,508.5,438.5,22,11,26.11599276,8.858164576,0.940719531,18.51320444,143,58,0,8.519075892,0.398601399,0.23553719,65.169,69.11269837,203.7719298,210.1754386,1
53,532.0188679,325.8490566,524.5,321.5,15,8,18.14361197,6.072837712,0.942321394,10.9672553,85,53,1,8.214724333,0.623529412,0.441666667,46.991,49.79898987,189.6415094,196,1
58,534.4827586,871.9310345,525.5,866.5,18,13,23.94071664,4.761226397,0.980024725,34.07392362,96,58,1,8.593479714,0.604166667,0.247863248,49.853,53.11269837,199,206.7758621,1
51,536.4509804,214.0980392,527.5,208.5,17,12,21.10421466,5.486908465,0.965611007,-28.15873248,95,51,1,8.058239062,0.536842105,0.25,47.322,50.87005769,200.3333333,211.9411765,1
90,535.7111111,232.9333333,529.5,220.5,13,24,27.03716065,9.625600817,0.934480719,-89.1339628,221,91,0,10.7047447,0.407239819,0.288461538,86.292,91.15432893,202.8888889,210.0444444,1
58,538.1206897,39.72413793,531.5,33.5,12,12,11.5239448,9.187747766,0.603616858,-34.5505911,90,60,-1,8.593479714,0.644444444,0.402777778,47.496,50.28427125,192.8103448,189.8103448,1
55,537.2909091,99.52727273,533.5,92.5,9,15,15.3868724,6.525430062,0.905619703,-80.14432198,81,55,1,8.368283872,0.679012346,0.407407407,49.555,52.87005769,204.5272727,211.1636364,1
114,541.8859649,172.245614,534.5,161.5,14,23,22.48991103,9.564871051,0.905054276,-83.2173995,211,114,1,12.04779267,0.54028436,0.354037267,93.007,98.32590181,199.5263158,209.4385965,1
51,548.6666667,110.3333333,543.5,105.5,12,12,12.16028633,8.151946627,0.742022874,-36.94643313,77,52,0,8.058239062,0.662337662,0.354166667,42.997,45.45584412,205.1176471,211.9019608,1
83,552.0361446,144.6746988,547.5,133.5,11,21,23.58367836,7.948105633,0.941498484,-78.58943123,160,83,1,10.28002345,0.51875,0.359307359,73.357,77.84062043,202.1084337,210.5662651,1
82,563.097561,53.65853659,559.5,43.5,9,19,21.97273332,7.739288804,0.935916333,-79.71571386,130,83,0,10.21790794,0.630769231,0.479532164,54.145,57.69848481,202.7317073,210.8536585,1
72,568.8472222,636.2083333,560.5,626.5,15,22,24.8836273,7.871430213,0.948649316,54.62302236,147,73,0,9.57461473,0.489795918,0.218181818,72.406,76.42640687,203.0138889,210.2638889,1
97,566.5463918,479.4536082,561.5,464.5,13,30,36.87564299,6.001821708,0.986665948,75.78795459,201,97,1,11.11324596,0.482587065,0.248717949,79.824,85.254834,191.0515464,196.1649485,1
60,624.5333333,90.35,617.5,81.5,16,19,25.96049195,4.824425351,0.982580547,-44.46830506,107,60,1,8.740387445,0.560747664,0.197368421,54.253,57.35533906,197.1666667,204.05,1
83,635.4939759,311.626506,625.5,302.5,25,18,29.65646834,9.674849163,0.945290198,-41.28411351,225,84,0,10.28002345,0.368888889,0.184444444,82.239,87.254834,202.060241,210.1686747,1
153,635.2875817,68.51633987,627.5,49.5,17,29,28.82484798,17.1722329,0.803174312,-73.07751549,389,156,-2,13.95727948,0.393316195,0.310344828,128.313,134.9533188,191.3594771,189.6797386,1
267,643.0524345,36.77153558,633.5,17.5,18,40,38.31794255,15.94214643,0.909342139,83.1483373,520,295,-7,18.43786751,0.513461538,0.370833333,150.203,159.5391052,192.9550562,192.247191,1
85,639.5647059,634,634.5,616.5,9,33,35.47038634,6.363837593,0.983773899,-86.44798681,181,85,1,10.4031419,0.46961326,0.286195286,88.946,93.84062043,202.4705882,205.5411765,1
629,653.3402226,458.5214626,637.5,429.5,33,50,54.4676153,26.35299668,0.87516271,-65.52026739,1052,704,-28,28.29960554,0.597908745,0.381212121,274.448,289.8061325,185.3783784,196.2321145,1
90,652.0444444,752.1444444,646.5,742.5,14,23,19.1121282,13.14048076,0.726140158,83.94841472,178,93,-1,10.7047447,0.505617978,0.279503106,74.564,79.59797975,199.9111111,206.4666667,1
133,672.6390977,332.6015038,656.5,321.5,31,28,43.81240029,10.22254443,0.972398721,-39.07384429,333,138,-2,13.01310338,0.399399399,0.153225806,104.362,110.8111832,200.8796992,206.4360902,1
60,665.8166667,666.8666667,660.5,662.5,10,11,11.71886982,9.076298871,0.632570336,-34.76753585,81,70,-3,8.740387445,0.740740741,0.545454545,33.337,35.55634919,200.8833333,206.4833333,1
188,672.0797872,403.1489362,662.5,389.5,15,24,26.79704171,11.52798387,0.902735444,82.15937548,265,189,0,15.47155566,0.709433962,0.522222222,68.32,71.69848481,178.3031915,190.8297872,1
117,674.7863248,551.8119658,662.5,541.5,23,26,33.82442445,14.56304134,0.902567639,-39.16830844,309,118,0,12.20528684,0.378640777,0.195652174,100.698,107.1543289,200.8290598,205.2649573,1
173,687.4566474,237.4219653,674.5,229.5,23,15,24.61284652,14.86066743,0.797153367,-1.48271083,258,187,-6,14.84151075,0.670542636,0.501449275,98.722,103.9827561,186.4450867,195.8786127,1
56,687.1607143,532.625,679.5,529.5,15,7,14.95662929,5.929568654,0.91805594,-3.689433852,72,56,1,8.444016491,0.777777778,0.533333333,34.925,36.97056275,185.3214286,189.3214286,1
590,697.7830508,30.58474576,681.5,0.5,30,59,61.31265324,19.4345826,0.948433869,-76.40097621,1108,672,-22,27.40823474,0.532490975,0.333333333,186.352,197.9238816,194.9559322,203.9576271,1
64,690.96875,357.046875,684.5,350.5,14,12,15.53142229,7.425685623,0.878301461,-45.57434847,94,66,0,9.027033337,0.680851064,0.380952381,45.627,48.28427125,200.75,209.234375,1
56,691.8928571,426.8928571,687.5,417.5,9,17,18.49382324,9.3039527,0.864237326,88.03480765,110,57,0,8.444016491,0.509090909,0.366013072,56.601,61.11269837,208.1785714,215.4107143,1
65,694.5692308,371.2307692,688.5,364.5,14,14,16.96877776,7.061163437,0.90930659,-49.56889642,105,69,-1,9.097283683,0.619047619,0.331632653,52.458,55.69848481,207.5384615,213.4615385,1
56,700.5714286,548.0892857,692.5,541.5,13,16,17.7695035,7.100458722,0.916695371,-48.3651842,97,63,-2,8.444016491,0.577319588,0.269230769,48.53,51.11269837,196.4642857,205.5714286,1
248,706.5967742,430.9556452,696.5,415.5,23,30,34.02784555,18.97394074,0.830109498,-88.059356,554,263,-12,17.76973289,0.44765343,0.35942029,160.145,168.509668,208.5887097,212.7903226,1
84,712.0357143,292.9285714,704.5,286.5,16,16,15.6993535,14.81632535,0.330648855,-1.30226631,170,87,0,10.34176589,0.494117647,0.328125,86.838,91.15432893,207.1666667,213.0595238,1
79,731.835443,201.9240506,721.5,196.5,18,12,19.78127203,7.415813206,0.927069052,-21.67897711,125,85,-3,10.02925341,0.632,0.365740741,54.997,58.52691193,198.6075949,199.2531646,1
89,731.8202247,515.8089888,721.5,510.5,22,9,25.77919534,7.057469217,0.961796306,-10.4319539,147,89,1,10.64510777,0.605442177,0.449494949,60.025,63.69848481,200.1011236,204.7865169,1
659,750.1502276,360.0940819,736.5,342.5,30,34,37.48556693,23.92440392,0.769845952,61.09415994,752,673,-8,28.9666163,0.876329787,0.646078431,125.277,132.2253967,185.1760243,195.2003035,1
85,749.1058824,420.3882353,741.5,415.5,20,14,22.27706244,9.017429483,0.914411715,32.41071667,155,88,0,10.4031419,0.548387097,0.303571429,57.577,60.87005769,187.4352941,196.2941176,1
59,751.1016949,605.1016949,745.5,597.5,11,14,15.34519733,7.868385706,0.858532681,-66.71560174,92,72,-1,8.667244841,0.641304348,0.383116883,38.134,40.627417,190.5762712,195.7627119,1
506,775.5454545,96.06324111,754.5,76.5,46,36,55.82247401,18.33337702,0.944530793,30.40988244,853,630,-23,25.38226171,0.593200469,0.305555556,143.076,150.7523087,186.4960474,197.8695652,1
136,769.6617647,262.2352941,755.5,254.5,28,16,27.02007476,13.28360639,0.870809897,-15.25879061,311,137,0,13.15904928,0.437299035,0.303571429,103.981,111.1543289,199.5882353,207.6911765,1
356,768.9213483,168.7050562,756.5,151.5,28,39,46.27579265,15.31676332,0.943634726,-63.88311016,603,368,-6,21.29021554,0.590381426,0.326007326,147.16,156.6101731,192.497191,201.7724719,1
